repo_name,commit,author_name,commit_timestamp,message,is_corrective,is_adaptive,is_perfective,is_refactor,is_cursing,is_positive_sentiment,is_negative_sentiment,is_performance,files,non_test_files,code_files,code_non_test_files,duration
bywatersolutions/bws-package,b0bb1b0aa60071950a39b1c1b9e9ec145b304086,Jonathan Druart,2017-01-13 15:46:51 UTC,"Bug 17904: Fix possible SQL injection in late orders

To recreate:
/cgi-bin/koha/acqui/lateorders.plop=send_alert&ordernumber=1)and%20(select*from(select(sleep(20)))a)--%20&letter_code=0

Notice the delay.

The SQL query is not constructed correctly, placeholders must be used.

This vulnerability has been reported by MDSec.

Signed-off-by: Mirko Tietgen <mirko@abunchofthings.net>
Signed-off-by: Marcel de Rooy <m.de.rooy@rijksmuseum.nl>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,false,false,false,false,false,false,1,1,1,1,5
bywatersolutions/ByWater-KOHA,179ff58b0980f348821c727c2fa79a5eca310901,Jonathan Druart,2017-01-13 15:40:59 UTC,"Bug 17903: Fix possible SQL injection in serial claims

To recreate:
/cgi-bin/koha/serials/claims.pl?serialid=1)and%20(select*from(select(sleep(20)))a)--%20&letter_code=0

Notice the delay.

The SQL query is not constructed correctly, placeholders must be used.

This vulnerability has been reported by MDSec.

Signed-off-by: Mirko Tietgen <mirko@abunchofthings.net>
Signed-off-by: Marcel de Rooy <m.de.rooy@rijksmuseum.nl>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,false,false,false,false,false,false,1,1,1,1,21
bywatersolutions/bws-package,179ff58b0980f348821c727c2fa79a5eca310901,Jonathan Druart,2017-01-13 15:40:59 UTC,"Bug 17903: Fix possible SQL injection in serial claims

To recreate:
/cgi-bin/koha/serials/claims.pl?serialid=1)and%20(select*from(select(sleep(20)))a)--%20&letter_code=0

Notice the delay.

The SQL query is not constructed correctly, placeholders must be used.

This vulnerability has been reported by MDSec.

Signed-off-by: Mirko Tietgen <mirko@abunchofthings.net>
Signed-off-by: Marcel de Rooy <m.de.rooy@rijksmuseum.nl>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,false,false,false,false,false,false,1,1,1,1,21
bywatersolutions/ByWater-KOHA,f42dbd67d1b960906fd2b98560e7e3724452bce9,Jonathan Druart,2017-01-10 17:06:51 UTC,"Bug 17902: Fix possible SQL injection in serials editing

/cgi-bin/koha/serials/serials-edit.pl?serstatus=*/+,2,3,'2016-12-12','2016-12-12',6,'jjj7','jjj8'%20--%20-&subscriptionid=1+and+1%3d2+Union+all+select+111+/*

The SQL query is not constructed correctly, placeholders must be used.
Subscription id and status list can be provided by the user.

This vulnerability has been reported by MDSec.

Signed-off-by: Mirko Tietgen <mirko@abunchofthings.net>

Signed-off-by: Nick Clemens <nick@bywatersolutions.com>
Signed-off-by: Tomas Cohen Arazi <tomascohen@theke.io>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,false,false,false,false,false,false,1,1,1,1,133
colinsc/koha,904716f581102887c27d5bfc727430564cc12284,Jonathan Druart,2017-01-10 17:06:51 UTC,"Bug 17902: Fix possible SQL injection in serials editing

/cgi-bin/koha/serials/serials-edit.pl?serstatus=*/+,2,3,'2016-12-12','2016-12-12',6,'jjj7','jjj8'%20--%20-&subscriptionid=1+and+1%3d2+Union+all+select+111+/*

The SQL query is not constructed correctly, placeholders must be used.
Subscription id and status list can be provided by the user.

This vulnerability has been reported by MDSec.

Signed-off-by: Mirko Tietgen <mirko@abunchofthings.net>

Signed-off-by: Nick Clemens <nick@bywatersolutions.com>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,false,false,false,false,false,false,1,1,1,1,133
bywatersolutions/bws-package,904716f581102887c27d5bfc727430564cc12284,Jonathan Druart,2017-01-10 17:06:51 UTC,"Bug 17902: Fix possible SQL injection in serials editing

/cgi-bin/koha/serials/serials-edit.pl?serstatus=*/+,2,3,'2016-12-12','2016-12-12',6,'jjj7','jjj8'%20--%20-&subscriptionid=1+and+1%3d2+Union+all+select+111+/*

The SQL query is not constructed correctly, placeholders must be used.
Subscription id and status list can be provided by the user.

This vulnerability has been reported by MDSec.

Signed-off-by: Mirko Tietgen <mirko@abunchofthings.net>

Signed-off-by: Nick Clemens <nick@bywatersolutions.com>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,false,false,false,false,false,false,1,1,1,1,133
bywatersolutions/ByWater-KOHA,b0bb1b0aa60071950a39b1c1b9e9ec145b304086,Jonathan Druart,2017-01-13 15:46:51 UTC,"Bug 17904: Fix possible SQL injection in late orders

To recreate:
/cgi-bin/koha/acqui/lateorders.plop=send_alert&ordernumber=1)and%20(select*from(select(sleep(20)))a)--%20&letter_code=0

Notice the delay.

The SQL query is not constructed correctly, placeholders must be used.

This vulnerability has been reported by MDSec.

Signed-off-by: Mirko Tietgen <mirko@abunchofthings.net>
Signed-off-by: Marcel de Rooy <m.de.rooy@rijksmuseum.nl>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,false,false,false,false,false,false,1,1,1,1,5
colinsc/koha,f42dbd67d1b960906fd2b98560e7e3724452bce9,Jonathan Druart,2017-01-10 17:06:51 UTC,"Bug 17902: Fix possible SQL injection in serials editing

/cgi-bin/koha/serials/serials-edit.pl?serstatus=*/+,2,3,'2016-12-12','2016-12-12',6,'jjj7','jjj8'%20--%20-&subscriptionid=1+and+1%3d2+Union+all+select+111+/*

The SQL query is not constructed correctly, placeholders must be used.
Subscription id and status list can be provided by the user.

This vulnerability has been reported by MDSec.

Signed-off-by: Mirko Tietgen <mirko@abunchofthings.net>

Signed-off-by: Nick Clemens <nick@bywatersolutions.com>
Signed-off-by: Tomas Cohen Arazi <tomascohen@theke.io>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,false,false,false,false,false,false,1,1,1,1,133
bywatersolutions/bws-package,f42dbd67d1b960906fd2b98560e7e3724452bce9,Jonathan Druart,2017-01-10 17:06:51 UTC,"Bug 17902: Fix possible SQL injection in serials editing

/cgi-bin/koha/serials/serials-edit.pl?serstatus=*/+,2,3,'2016-12-12','2016-12-12',6,'jjj7','jjj8'%20--%20-&subscriptionid=1+and+1%3d2+Union+all+select+111+/*

The SQL query is not constructed correctly, placeholders must be used.
Subscription id and status list can be provided by the user.

This vulnerability has been reported by MDSec.

Signed-off-by: Mirko Tietgen <mirko@abunchofthings.net>

Signed-off-by: Nick Clemens <nick@bywatersolutions.com>
Signed-off-by: Tomas Cohen Arazi <tomascohen@theke.io>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,false,false,false,false,false,false,1,1,1,1,133
colinsc/koha,179ff58b0980f348821c727c2fa79a5eca310901,Jonathan Druart,2017-01-13 15:40:59 UTC,"Bug 17903: Fix possible SQL injection in serial claims

To recreate:
/cgi-bin/koha/serials/claims.pl?serialid=1)and%20(select*from(select(sleep(20)))a)--%20&letter_code=0

Notice the delay.

The SQL query is not constructed correctly, placeholders must be used.

This vulnerability has been reported by MDSec.

Signed-off-by: Mirko Tietgen <mirko@abunchofthings.net>
Signed-off-by: Marcel de Rooy <m.de.rooy@rijksmuseum.nl>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,false,false,false,false,false,false,1,1,1,1,21
bywatersolutions/bws-package,45cffd874c62c7b090390c5fb3c955c31f524608,Jonathan Druart,2017-01-13 16:03:41 UTC,"Bug 17901: Fix possible SQL injection in shelf editing

It has been reported that
/cgi-bin/koha/opac-shelves.pl?op=edit&referer=view&shelfnumber=146&owner=4&shelfname=testX&sortfield=titleaaaaaa\`&category=1

Could lead to SQL injection
Actually it explodes because the generated SQL query is not correctly formated.

However it would be good to limit the possible values for sortfield.

This vulnerability has been reported by MDSec.

Signed-off-by: Mirko Tietgen <mirko@abunchofthings.net>

Signed-off-by: Marcel de Rooy <m.de.rooy@rijksmuseum.nl>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,false,false,false,false,false,false,2,2,2,2,16
colinsc/koha,45cffd874c62c7b090390c5fb3c955c31f524608,Jonathan Druart,2017-01-13 16:03:41 UTC,"Bug 17901: Fix possible SQL injection in shelf editing

It has been reported that
/cgi-bin/koha/opac-shelves.pl?op=edit&referer=view&shelfnumber=146&owner=4&shelfname=testX&sortfield=titleaaaaaa\`&category=1

Could lead to SQL injection
Actually it explodes because the generated SQL query is not correctly formated.

However it would be good to limit the possible values for sortfield.

This vulnerability has been reported by MDSec.

Signed-off-by: Mirko Tietgen <mirko@abunchofthings.net>

Signed-off-by: Marcel de Rooy <m.de.rooy@rijksmuseum.nl>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,false,false,false,false,false,false,2,2,2,2,16
bywatersolutions/ByWater-KOHA,45cffd874c62c7b090390c5fb3c955c31f524608,Jonathan Druart,2017-01-13 16:03:41 UTC,"Bug 17901: Fix possible SQL injection in shelf editing

It has been reported that
/cgi-bin/koha/opac-shelves.pl?op=edit&referer=view&shelfnumber=146&owner=4&shelfname=testX&sortfield=titleaaaaaa\`&category=1

Could lead to SQL injection
Actually it explodes because the generated SQL query is not correctly formated.

However it would be good to limit the possible values for sortfield.

This vulnerability has been reported by MDSec.

Signed-off-by: Mirko Tietgen <mirko@abunchofthings.net>

Signed-off-by: Marcel de Rooy <m.de.rooy@rijksmuseum.nl>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,false,false,false,false,false,false,2,2,2,2,16
find-sec-bugs/find-sec-bugs,74631a0178d959c09e5e27bcea36543b580cbf41,Philippe Arteau,2017-01-05 15:25:44 UTC,"Merge pull request #254 from MaxNad/sqli

SQL Injection (CWE-89) - Scala Slick & Scala Anorm injection detectors",false,true,false,false,false,true,false,false,14,10,8,5,1416
find-sec-bugs/find-sec-bugs,3a773e5eff093c68687589db87a391b7536aab78,Philippe Arteau,2017-01-02 21:49:33 UTC,"Add sink file for Turbine SQL injections #238
",false,true,false,false,false,false,false,false,12,9,9,6,4473
colinsc/koha,a70980d8255a66c33539926796c06b29b26fbb40,Jonathan Druart,2017-01-13 16:43:25 UTC,"Bug 17900: Fix possible SQL injection in patron cards template editing

To recreate:
/cgi-bin/koha/patroncards/edit-template.pl?op=edit&element_id=23%20and%201%3d2+union+all+select+1,user(),@@version+--%20

Look at the Profile dropdown list.

To fix this problem and to make sure it does not appears anywhere else
in the label and patroncards modules, I have refactored the way the
queries are built in C4::Creators::Lib
Now all of the subroutine takes a hashref in parameters with a 'fields'
and 'filters' parameters.
From these 2 parameters the new internal subroutine _build_query will
build the query and use placeholders.

Test plan:
1/ Make sure you do not recreate the vulnerability with this patch
applied.
2/ With decent data in the labels and patroncards modules, compare all
the different view (undef the New and Manage button groups) with and
without this patch applied.
=> You should not see any differences.

This vulnerability has been reported by MDSec.

Signed-off-by: Chris Cormack <chris@bigballofwax.co.nz>

Signed-off-by: Marcel de Rooy <m.de.rooy@rijksmuseum.nl>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,true,true,false,false,false,false,10,10,9,9,35
bywatersolutions/ByWater-KOHA,a70980d8255a66c33539926796c06b29b26fbb40,Jonathan Druart,2017-01-13 16:43:25 UTC,"Bug 17900: Fix possible SQL injection in patron cards template editing

To recreate:
/cgi-bin/koha/patroncards/edit-template.pl?op=edit&element_id=23%20and%201%3d2+union+all+select+1,user(),@@version+--%20

Look at the Profile dropdown list.

To fix this problem and to make sure it does not appears anywhere else
in the label and patroncards modules, I have refactored the way the
queries are built in C4::Creators::Lib
Now all of the subroutine takes a hashref in parameters with a 'fields'
and 'filters' parameters.
From these 2 parameters the new internal subroutine _build_query will
build the query and use placeholders.

Test plan:
1/ Make sure you do not recreate the vulnerability with this patch
applied.
2/ With decent data in the labels and patroncards modules, compare all
the different view (undef the New and Manage button groups) with and
without this patch applied.
=> You should not see any differences.

This vulnerability has been reported by MDSec.

Signed-off-by: Chris Cormack <chris@bigballofwax.co.nz>

Signed-off-by: Marcel de Rooy <m.de.rooy@rijksmuseum.nl>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,true,true,false,false,false,false,10,10,9,9,35
bywatersolutions/bws-package,a70980d8255a66c33539926796c06b29b26fbb40,Jonathan Druart,2017-01-13 16:43:25 UTC,"Bug 17900: Fix possible SQL injection in patron cards template editing

To recreate:
/cgi-bin/koha/patroncards/edit-template.pl?op=edit&element_id=23%20and%201%3d2+union+all+select+1,user(),@@version+--%20

Look at the Profile dropdown list.

To fix this problem and to make sure it does not appears anywhere else
in the label and patroncards modules, I have refactored the way the
queries are built in C4::Creators::Lib
Now all of the subroutine takes a hashref in parameters with a 'fields'
and 'filters' parameters.
From these 2 parameters the new internal subroutine _build_query will
build the query and use placeholders.

Test plan:
1/ Make sure you do not recreate the vulnerability with this patch
applied.
2/ With decent data in the labels and patroncards modules, compare all
the different view (undef the New and Manage button groups) with and
without this patch applied.
=> You should not see any differences.

This vulnerability has been reported by MDSec.

Signed-off-by: Chris Cormack <chris@bigballofwax.co.nz>

Signed-off-by: Marcel de Rooy <m.de.rooy@rijksmuseum.nl>

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",true,false,true,true,false,false,false,false,10,10,9,9,35
FH-Complete/FHC-Core,67af91fc521e0b093b71a205408c561323e04f90,Andreas Österreicher,2010-06-09 09:21:14 UTC,"- Scrollposition im Tempus bleibt erhalten
- Raumvorschlag zeigt nun auch Räume mit Kollisionen an (steuerbar über max_kollision)
- Semesterplan zeigt nun auch die Zeitsperren der Lektoren an
- Markieren von mehreren Stunden im Tempus unterstützt jetzt STRG und SHIFT
- Löschen von mehreren (markierten) Lehreinheiten möglich
- CSV Export für Uniflow Drucksystem
- SQL Injection Fixes
",true,false,false,false,false,false,false,false,17,17,15,15,1432
backdrop-ops/backdrop-pantheon,d297ac7464fd8a307910052d7e391ae6588f9451,Dries Buytaert,2010-06-01 09:24:09 UTC,"- Patch #811776 by Heine: regresssion of SA-2006-005 - SQL Injection via db_query_range().
",false,false,false,false,false,false,false,false,4,4,0,0,255
mde/ejs,584c7b95939b5001065f147b175dc2ae59b34690,mde,2010-06-05 06:14:56 UTC,"Esacpe input for basic protection from SQL injection. Small fix for data results by col position instead of named props.
",true,false,false,false,false,false,false,false,1,1,1,1,568
librenms/librenms,802bfbd109a70bc22b6b3b30c977a66004003258,Tom Laermans,2010-06-10 20:17:41 UTC,"yeeha sql injection fixes

git-svn-id: 739fc08bb31dd03cfeeb6a72c94f1ec9dd35058d@1138 61d68cd4-352d-0410-923a-c4978735b2b8
",true,false,false,false,false,false,false,false,1,1,1,1,4
etf-sarajevo/zamger,da7ed8d950c34372dd87ea378b9f9060c44235e9,Vedran Ljubovic,2010-06-04 12:28:03 UTC,"studentska/anketa: Ispravljeno vise SQL Injection propusta; omoguceno 
kreiranje vise anketa u akademskoj godini; popravljeno editovanje ankete 
(datum se uvijek vracao na danasnji); sitne ispravke, nasa slova, 
poravnanje itd.

",false,false,false,false,false,false,false,false,1,1,1,1,59
etf-sarajevo/zamger,7dfb77679d324f2b60e9042034c6b17b75cd99e3,Vedran Ljubovic,2010-06-04 12:52:54 UTC,"izvjestaj/chart_semestralni: Popravljen SQL Injection, pociscen kod (avg 
funkcija), dodan ispis vrijednosti iznad kolone

",false,false,false,false,false,false,false,false,1,1,1,1,5
etf-sarajevo/zamger,4cf1669f984f8d73ba6fc45f6cbc4a6ff4f6b6a6,Vedran Ljubovic,2010-06-04 13:12:03 UTC,"izvjestaj/po_smjerovima_linijski nista ne valja, studiji su 
hardcodirani... Za sada ga disablujem i popravljam SQL injection

",false,false,false,false,false,false,false,false,2,2,2,2,9
qgis/QGIS,860fb23e36245369907a815da41d4067dec2b6ee,Alessandro Pasotti,2020-04-23 10:17:09 UTC,"Server little cleanup (class documentation)

Plus removed sql injection protection from
sanitize because:

1. it was not required: the value goes into a QgsExpression and it's
never sent to a provider directly
2. it could have been misused with the wrong assumption that
it was robust implementation (it wasn't)
",true,false,true,false,false,false,false,false,5,4,2,1,3103
gautamkrishnar/nothing-private,051b1096a798b98bcab27470a7d588a32529ad0b,Gautam krishna.R,2017-07-11 05:54:14 UTC,Merge branch 'master' into sql-injection-fix,true,true,false,false,false,false,false,false,16,16,0,0,2632
hubzero/hubzero-cms,32e634767b29565d550e5622a4a80b48736eb063,Shawn Rice,2017-07-19 12:12:05 UTC,"[CORE] Bumping framework. Brings in fix for SQL injection in Group methods
",true,false,false,false,false,false,false,false,1,1,0,0,7058
govCMS/govCMS,45e04c3bcf497b5ef4bb40edd3edf5a81e1b5050,Toby Bellwood,2017-07-04 03:47:05 UTC,"Merge pull request #516 from tobybellwood/services320

SA-CONTRIB-2017-054 - Services - Critical - SQL Injection",false,true,false,false,false,false,false,false,1,1,0,0,7063
fogbeam/zeppelin_mirror,709c5a70a8f37277c9eea0a1c0c9195b5eb21a74,Yanbo Liang,2017-07-12 07:25:05 UTC,"[ZEPPELIN-2769] Prevent SQL injection for GetUserList.getUserList.

### What is this PR for?
Prevent SQL injection for ```GetUserList.getUserList```.

### What type of PR is it?
Improvement
